college_code,college_name,district,college_type,branch_code,branch_name,oc,bc,bcm,mbc,sc,sca,st,oc_partial,bc_partial,bcm_partial,mbc_partial,sc_partial,sca_partial,st_partial
3019,University College of Engineering  Panruti  Chennai-Kumbakonam Highway  Panikkankuppam  Panruti  Cuddalore District 607106,CUDDALORE,UNIV CONSTITUENT COLLEGES,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),80,,,,,,,0,0,0,0,0,0,0
3021,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,THANJAVUR,UNIV CONSTITUENT COLLEGES,CE,CIVIL  ENGINEERING,107,94.5,,103,,,,0,1,0,1,0,0,0
3021,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,THANJAVUR,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,164.5,149,152.5,148,133,91.5,,0,0,0,0,0,0,0
3021,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,THANJAVUR,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144.5,129,137.5,123.99,112.5,142.5,,0,0,0,0,0,1,0
3021,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,THANJAVUR,UNIV CONSTITUENT COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,134.5,88.5,130.5,114.5,105.5,,113,0,0,0,0,1,0,0
3021,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,THANJAVUR,UNIV CONSTITUENT COLLEGES,ME,MECHANICAL ENGINEERING,121,90.5,,115.5,,,,0,1,0,1,0,0,0
3021,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,THANJAVUR,UNIV CONSTITUENT COLLEGES,XC,CIVIL ENGINEERING (TAMIL MEDIUM),112,,,,,,,1,0,0,0,0,0,0
3021,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,THANJAVUR,UNIV CONSTITUENT COLLEGES,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),86,,,,,,,1,0,0,0,0,0,0
4020,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,TIRUNELVELI,UNIV CONSTITUENT COLLEGES,AD,Artificial Intelligence and Data Science,182.5,172.5,,177,171.5,150.5,,0,0,0,0,0,0,0
4020,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,TIRUNELVELI,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,180,171.5,179.5,166.5,161.5,128.5,,0,0,0,0,0,0,0
4020,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,TIRUNELVELI,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,175.5,167.5,170.5,161.5,149.5,123,,0,0,0,0,0,0,0
4020,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,TIRUNELVELI,UNIV CONSTITUENT COLLEGES,GI,GEO INFORMATICS,154,132,142,119,118,116.5,132,0,0,0,0,0,0,0
4020,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,TIRUNELVELI,UNIV CONSTITUENT COLLEGES,ME,MECHANICAL ENGINEERING,155.5,135,152.5,114.5,126,118,101,0,0,0,0,0,0,0
4023,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,KANYAKUMARI,UNIV CONSTITUENT COLLEGES,CE,CIVIL  ENGINEERING,130.5,83.5,124.5,98,90.5,,,0,1,1,1,1,0,0
4023,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,KANYAKUMARI,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,172.57,164.5,162.5,142.5,145,103.5,146,0,0,0,0,0,0,0
4023,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,KANYAKUMARI,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,168.5,160.5,164,127,123,,,0,0,0,0,0,0,0
4023,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,KANYAKUMARI,UNIV CONSTITUENT COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,150,138,138.5,117.5,96,,,0,0,0,1,1,0,0
4023,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,KANYAKUMARI,UNIV CONSTITUENT COLLEGES,IT,INFORMATION TECHNOLOGY,167,159,151,134.5,128.5,,,0,0,0,0,0,0,0
4023,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,KANYAKUMARI,UNIV CONSTITUENT COLLEGES,ME,MECHANICAL ENGINEERING,134.5,113.5,113,86.5,100.5,,,0,0,1,1,0,0,0
4023,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,KANYAKUMARI,UNIV CONSTITUENT COLLEGES,XC,CIVIL ENGINEERING (TAMIL MEDIUM),92.5,,,,,,,1,0,0,0,0,0,0
4023,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,KANYAKUMARI,UNIV CONSTITUENT COLLEGES,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),89.5,,,,,,,1,0,0,0,0,0,0
4024,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,TUTICORIN,UNIV CONSTITUENT COLLEGES,CE,CIVIL  ENGINEERING,115.5,97.5,,98.5,97.5,,,0,1,0,1,1,0,0
4024,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,TUTICORIN,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,163,151.5,154.5,133,120,133,,0,0,0,0,0,0,0
4024,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,TUTICORIN,UNIV CONSTITUENT COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,144,112.5,158,127.5,103,102.5,,0,0,0,1,1,1,0
4024,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,TUTICORIN,UNIV CONSTITUENT COLLEGES,ME,MECHANICAL ENGINEERING,95,,,,,,,0,0,0,0,0,0,0
4024,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,TUTICORIN,UNIV CONSTITUENT COLLEGES,XC,CIVIL ENGINEERING (TAMIL MEDIUM),108,,,,,,,1,0,0,0,0,0,0
4024,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,TUTICORIN,UNIV CONSTITUENT COLLEGES,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),104.5,,,,,,,1,0,0,0,0,0,0
5010,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,MADURAI,UNIV CONSTITUENT COLLEGES,CE,CIVIL  ENGINEERING,146.5,119.5,130,128.5,128,109,,0,0,0,0,0,0,0
5010,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,MADURAI,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,179,174,176.5,169,159,159.5,,0,0,0,0,0,0,0
5010,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,MADURAI,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,175,168.5,172,166.5,150,141.5,142.5,0,0,0,0,0,0,0
5010,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,MADURAI,UNIV CONSTITUENT COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,163.5,156,140.5,147.5,132.5,122,,0,0,0,0,0,0,0
5010,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,MADURAI,UNIV CONSTITUENT COLLEGES,ME,MECHANICAL ENGINEERING,144.5,125.5,131.5,114,112.5,117,99.5,0,0,0,0,0,0,0
5017,University College of Engineering  Ramanathapuram  Pullangudi  Ramanathapuram District 623513,RAMANATHAPURAM,UNIV CONSTITUENT COLLEGES,CE,CIVIL  ENGINEERING,85,,,,,,,0,0,0,0,0,0,0
5017,University College of Engineering  Ramanathapuram  Pullangudi  Ramanathapuram District 623513,RAMANATHAPURAM,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,155.5,132.5,118.5,128.5,117,,,0,0,0,0,0,0,0
5017,University College of Engineering  Ramanathapuram  Pullangudi  Ramanathapuram District 623513,RAMANATHAPURAM,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133.5,114,88,83.5,89.5,,,0,0,0,0,1,0,0
5017,University College of Engineering  Ramanathapuram  Pullangudi  Ramanathapuram District 623513,RAMANATHAPURAM,UNIV CONSTITUENT COLLEGES,EF,Electrical and Computer Engineering,127,101.5,,118,,,,0,0,0,1,0,0,0
5017,University College of Engineering  Ramanathapuram  Pullangudi  Ramanathapuram District 623513,RAMANATHAPURAM,UNIV CONSTITUENT COLLEGES,ME,MECHANICAL ENGINEERING,89,85.5,,,,,,0,1,0,0,0,0,0
5017,University College of Engineering  Ramanathapuram  Pullangudi  Ramanathapuram District 623513,RAMANATHAPURAM,UNIV CONSTITUENT COLLEGES,XC,CIVIL ENGINEERING (TAMIL MEDIUM),87.5,,,,,,,1,0,0,0,0,0,0
5017,University College of Engineering  Ramanathapuram  Pullangudi  Ramanathapuram District 623513,RAMANATHAPURAM,UNIV CONSTITUENT COLLEGES,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),,,,,,,,0,0,0,0,0,0,0
5022,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,DINDIGUL,UNIV CONSTITUENT COLLEGES,CE,CIVIL  ENGINEERING,117,87,,107,94,,,0,1,0,1,1,0,0
5022,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,DINDIGUL,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,165.5,155,150.5,145.5,130.5,157,120.5,0,0,0,0,0,0,0
5022,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,DINDIGUL,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149,136.5,146.5,122.5,115.5,114.5,,0,0,0,0,0,0,0
5022,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,DINDIGUL,UNIV CONSTITUENT COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,133,95.5,,99.5,84,108,80,0,1,0,1,1,0,0
5022,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,DINDIGUL,UNIV CONSTITUENT COLLEGES,ME,MECHANICAL ENGINEERING,108,105,,98,90.5,,,0,1,0,1,1,0,0
5022,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,DINDIGUL,UNIV CONSTITUENT COLLEGES,XC,CIVIL ENGINEERING (TAMIL MEDIUM),92.5,86.5,,,,,,0,1,0,0,0,0,0
5022,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,DINDIGUL,UNIV CONSTITUENT COLLEGES,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),96,,,,,,,1,0,0,0,0,0,0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,ANNAMALAI UNIV,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),171,148.5,167,155.5,149.5,146,143,0,0,0,0,0,0,0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,ANNAMALAI UNIV,CE,CIVIL  ENGINEERING,142.5,99,89,87,120,,112,0,1,0,0,0,0,0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,ANNAMALAI UNIV,CF,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),163.5,142.5,146,149.5,150.5,144.5,,0,0,0,0,0,0,0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,ANNAMALAI UNIV,CH,CHEMICAL  ENGINEERING,154,111.5,115.5,93.5,122,147.5,132,0,1,0,1,0,1,0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,ANNAMALAI UNIV,CS,COMPUTER SCIENCE AND ENGINEERING,174,155.5,144,153.5,157,115.5,156,0,0,0,0,0,0,0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,ANNAMALAI UNIV,CZ,CIVIL AND STRUCTUTURAL ENGINEERING,127,110,,84,95,,,0,1,0,1,0,0,0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,ANNAMALAI UNIV,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167,151,141,148,142.5,,129.5,0,0,0,0,0,0,0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,ANNAMALAI UNIV,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,148.5,95,119,125,120.5,112.5,,0,0,0,0,0,1,0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,ANNAMALAI UNIV,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,138.5,94.5,86.5,113.5,111,125,,0,1,0,0,0,1,0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,ANNAMALAI UNIV,IT,INFORMATION TECHNOLOGY,164.5,144,146,151,144,146,147,0,0,0,0,0,0,0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,ANNAMALAI UNIV,ME,MECHANICAL ENGINEERING,134.5,89.5,121.5,91,104,,,0,1,1,0,0,0,0
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,ANNAMALAI UNIV,MM,MECHANICAL ENGINEERING (MANUFACTURING),122.5,84.5,93,83.5,96,,,0,1,1,1,0,0,0
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai-600055.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,152.5,117,150.5,109.5,125,,,0,1,0,1,0,0,0
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai-600055.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),147.5,100.5,145.5,120,105.5,,,0,0,0,0,1,0,0
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai-600055.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,134.5,98,134.5,111,,,,0,1,0,1,0,0,0
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai-600055.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,148,89,145,96.5,130,,,0,1,0,0,1,0,0
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai-600055.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,138,94.5,137,100.5,,,,0,1,0,1,0,0,0
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai-600055.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,119.499999999999,101.5,,,,,,0,1,0,0,0,0,0
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai-600055.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,142.5,105.5,137.5,130.5,87,,,0,1,0,1,1,0,0
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai-600055.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,105.5,,,,,,,0,0,0,0,0,0,0
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai-600055.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,SC,Computer Science and Engineering (Cyber Security),137.5,106,136,126,108,,,0,1,0,1,1,0,0
1102,"Bhajarang Engineering College, Ayathur Village, Veppampattu (R.S), Thiruvallur dist-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1102,"Bhajarang Engineering College, Ayathur Village, Veppampattu (R.S), Thiruvallur dist-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,103.5,,,,,,,1,0,0,0,0,0,0
1102,"Bhajarang Engineering College, Ayathur Village, Veppampattu (R.S), Thiruvallur dist-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,131.5,,,,,,,1,0,0,0,0,0,0
1102,"Bhajarang Engineering College, Ayathur Village, Veppampattu (R.S), Thiruvallur dist-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1102,"Bhajarang Engineering College, Ayathur Village, Veppampattu (R.S), Thiruvallur dist-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,AE,AERONAUTICAL ENGINEERING,123.5,87.5,,,93,,,0,1,0,0,0,0,0
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),138.5,105,,103.5,106,,,0,0,0,0,0,0,0
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,108.5,,,101,95.5,,,0,0,0,1,0,0,0
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CO,COMPUTER AND  COMMUNICATION ENGINEERING,107,,,,,,,1,0,0,0,0,0,0
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,130,104.5,112,114,87,94.5,,0,0,1,0,1,0,0
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133.5,103,,96.5,93.5,,,0,0,0,1,0,0,0
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,80,,,,,,,1,0,0,0,0,0,0
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,101.5,,,,87.5,,,0,0,0,0,1,0,0
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,121.5,90,116,83.5,107,101,,0,1,1,1,1,0,0
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,85.5,,,,,,,0,0,0,0,0,0,0
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,RM,ROBOTICS AND AUTOMATION,91,,,,,,,1,0,0,0,0,0,0
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,TX,TEXTILE TECHNOLOGY,120.5,,,,,,,1,0,0,0,0,0,0
1107,"Jaya Institute of Technology, Kanchipadi, Thiruvallur-Thiruthani NH Road, Thiruvallur Taluk & District-631204.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,85.5,,,,83,,,0,0,0,0,1,0,0
1107,"Jaya Institute of Technology, Kanchipadi, Thiruvallur-Thiruthani NH Road, Thiruvallur Taluk & District-631204.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,103.5,,,,,,,1,0,0,0,0,0,0
1107,"Jaya Institute of Technology, Kanchipadi, Thiruvallur-Thiruthani NH Road, Thiruvallur Taluk & District-631204.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1107,"Jaya Institute of Technology, Kanchipadi, Thiruvallur-Thiruthani NH Road, Thiruvallur Taluk & District-631204.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,FD,FOOD TECHNOLOGY,143,,,,,,,1,0,0,0,0,0,0
1107,"Jaya Institute of Technology, Kanchipadi, Thiruvallur-Thiruthani NH Road, Thiruvallur Taluk & District-631204.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,,,,,,,,0,0,0,0,0,0,0
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,AD,Artificial Intelligence and Data Science,144.5,132.5,115,130,98.5,,,0,0,0,0,1,0,0
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),138,124.5,102,115.5,92.5,,,0,0,0,0,1,0,0
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,BT,BIO TECHNOLOGY,105.5,,,,,,,1,0,0,0,0,0,0
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,143,118,,126,87,,,0,0,0,0,1,0,0
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,CS,COMPUTER SCIENCE AND ENGINEERING,152,136,120.5,134.5,103,,,0,0,1,0,0,0,0
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146,125.5,121,129,118,82.5,,0,0,1,0,1,0,0
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,93.5,91.5,,88,,,,0,1,0,1,0,0,0
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,IT,INFORMATION TECHNOLOGY,144.5,137,,137.5,111,,,0,0,0,0,0,0,0
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,ME,MECHANICAL ENGINEERING,90.5,,,,,,,0,0,0,0,0,0,0
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,SC,Computer Science and Engineering (Cyber Security),141,127,123.5,118,116,,,0,0,1,0,1,0,0
1112,"R.M.D. Engineering College (Autonomous), R.S.M. Nagar, Gummidipoondi Taluk, Kavaraipettai,  Thiruvallur-601206.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,AL,Artificial Intelligence and Machine Learning,177,172.5,171.5,167,140,,132,0,0,0,0,0,0,0
1112,"R.M.D. Engineering College (Autonomous), R.S.M. Nagar, Gummidipoondi Taluk, Kavaraipettai,  Thiruvallur-601206.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,175.5,173,,165.275,137.5,,,0,0,0,0,0,0,0
1112,"R.M.D. Engineering College (Autonomous), R.S.M. Nagar, Gummidipoondi Taluk, Kavaraipettai,  Thiruvallur-601206.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,CS,COMPUTER SCIENCE AND ENGINEERING,181,176.5,167.5,174,150,118,,0,0,0,0,0,1,0
1112,"R.M.D. Engineering College (Autonomous), R.S.M. Nagar, Gummidipoondi Taluk, Kavaraipettai,  Thiruvallur-601206.",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,177,174,162.5,167.5,143,111.5,,0,0,0,0,0,0,0
